Date,Europe,Scandinavia,West Europe,Central Europe,Southern Europe,Eastern Europe
2000/01/16,-0.246,0.024,0.159,-0.177,-1.068,-0.224
2000/01/17,-0.174,0.025,0.139,-0.149,-0.504,-0.223
2000/01/18,-0.156,0.028,0.186,-0.161,-0.487,-0.197
2000/01/19,-0.142,0.03,0.188,-0.214,-0.372,-0.179
2000/01/20,-0.125,0.039,0.192,-0.161,-0.354,-0.17
2000/01/21,-0.128,0.05,0.191,-0.13,-0.403,-0.177
2000/01/22,-0.211,0.046,0.201,-0.434,-0.308,-0.278
2000/01/23,-0.189,0.054,0.247,-0.442,-0.252,-0.254
2000/01/24,-0.227,0.055,0.259,-0.597,-0.266,-0.281
2000/01/25,-0.183,0.055,0.353,-0.531,-0.186,-0.249
2000/01/26,-0.236,0.056,0.131,-0.558,-0.501,-0.225
2000/01/27,-0.262,0.058,0.069,-0.654,-0.536,-0.227
2000/01/28,-0.233,0.057,0.088,-0.66,-0.458,-0.189
2000/01/29,-0.245,0.056,0.027,-0.733,-0.493,-0.168
2000/01/30,-0.251,0.056,0.099,-0.875,-0.347,-0.184
2000/01/31,-0.03,0.121,0.372,-0.035,-0.14,-0.13
2000/02/01,-0.018,0.12,0.36,0.214,-0.132,-0.188
2000/02/02,0.118,0.138,0.395,0.393,-0.056,0.007
2000/02/03,0.243,0.081,0.364,1.012,0.121,0.043
2000/02/04,0.247,0.085,0.394,1.05,0.144,0.024
2000/02/05,0.181,0.091,0.461,0.671,0.202,-0.019
2000/02/06,0.215,0.109,0.504,0.982,0.204,-0.068
2000/02/07,0.177,0.114,0.466,0.892,0.21,-0.113
2000/02/08,0.179,0.119,0.52,0.975,0.187,-0.144
2000/02/09,0.255,0.122,0.528,1.091,0.174,-0.021
2000/02/10,0.374,0.128,0.512,1.16,0.22,0.2
2000/02/11,0.421,0.142,0.619,1.234,0.268,0.236
2000/02/12,0.442,0.15,0.653,1.336,0.243,0.243
2000/02/13,0.444,0.154,0.608,1.325,0.244,0.259
2000/02/14,0.419,0.228,0.434,1.326,0.154,0.238
2000/02/15,0.438,0.245,0.312,1.389,0.202,0.264
2000/02/16,0.434,0.255,0.296,1.414,0.124,0.268
2000/02/17,0.382,0.177,-0.008,1.313,0.07,0.291
2000/02/18,0.389,0.186,-0.069,1.268,0.028,0.343
2000/02/19,0.314,0.192,-0.087,1.147,-0.003,0.233
2000/02/20,0.251,0.189,-0.114,1.101,-0.03,0.129
2000/02/21,0.138,0.202,0.04,0.693,-0.073,0.002
2000/02/22,0.139,0.201,0.109,0.768,-0.04,-0.045
2000/02/23,-0.031,0.184,0.161,0.484,-0.025,-0.319
2000/02/24,-0.034,0.193,0.35,0.538,-0.002,-0.391
2000/02/25,-0.045,0.174,0.275,0.441,-0.104,-0.333
2000/02/26,-0.081,0.164,0.211,0.343,-0.112,-0.358
2000/02/27,-0.167,0.16,0.184,0.369,-0.157,-0.532
2000/02/28,0.032,0.151,0.105,0.781,0.39,-0.374
2000/02/29,-0.039,0.147,0.089,0.629,0.222,-0.424
2000/03/01,0.085,0.174,0.079,0.584,0.276,-0.164
2000/03/02,0.211,0.271,-0.042,0.582,0.318,0.087
2000/03/03,0.136,0.277,0.092,0.502,0.09,-0.015
2000/03/04,0.075,0.213,-0.101,0.454,-0.02,-0.04
2000/03/05,0.09,0.234,-0.124,0.572,0.003,-0.058
2000/03/06,0.089,0.182,0.072,0.438,0.049,-0.047
2000/03/07,0.15,0.179,0.132,0.419,0.231,0.029
2000/03/08,0.06,0.159,0.074,0.244,0.157,-0.063
2000/03/09,0.001,0.15,0.037,0.268,0.078,-0.166
2000/03/10,0.029,0.143,0.052,0.379,0.107,-0.154
2000/03/11,-0.046,0.137,0.362,0.392,0.116,-0.381
2000/03/12,-0.262,0.122,0.274,-0.128,0.053,-0.626
2000/03/13,-0.244,0.06,0.248,0.421,-0.002,-0.734
2000/03/14,-0.291,0.071,0.191,0.614,0.044,-0.905
2000/03/15,-0.37,0.109,0.179,0.905,0.035,-1.181
2000/03/16,-0.401,0.113,0.09,0.342,0.019,-1.034
2000/03/17,-0.344,0.145,0.101,0.379,-0.103,-0.907
2000/03/18,-0.401,0.176,0.113,0.43,-0.154,-1.046
2000/03/19,-0.505,0.215,0.125,0.286,-0.161,-1.231
2000/03/20,-0.548,0.213,0.115,0.331,-0.168,-1.334
2000/03/21,-0.571,0.209,0.088,0.372,-0.155,-1.395
2000/03/22,-0.544,0.195,0.164,0.333,-0.152,-1.334
2000/03/23,-0.411,0.156,0.248,0.629,-0.094,-1.17
2000/03/24,-0.141,0.136,0.322,1.003,-0.028,-0.747
2000/03/25,0.092,0.131,0.255,1.12,0.002,-0.282
2000/03/26,-0.009,0.101,0.274,1.024,0.004,-0.46
2000/03/27,-0.09,0.107,0.099,0.901,-0.008,-0.554
2000/03/28,-0.184,0.104,0.06,0.711,-0.093,-0.66
2000/03/29,-0.213,0.038,0.074,0.684,-0.178,-0.669
2000/03/30,-0.043,0.147,0.05,0.594,-0.269,-0.284
2000/03/31,-0.119,0.079,0.048,0.564,-0.347,-0.391
2000/04/01,-0.195,-0.034,0.085,0.496,-0.346,-0.501
2000/04/02,-0.223,-0.026,0.08,0.491,-0.388,-0.55
2000/04/03,-0.278,-0.067,0.111,0.489,-0.417,-0.652
2000/04/04,-0.15,-0.133,-0.191,0.549,-0.394,-0.322
2000/04/05,-0.307,-0.293,-0.284,0.395,-0.38,-0.537
2000/04/06,-0.309,-0.334,-0.238,0.366,-0.404,-0.52
2000/04/07,-0.79,-0.358,-0.231,-0.262,-0.462,-1.313
2000/04/08,-0.749,-0.375,-0.221,0.073,-0.489,-1.329
2000/04/09,-0.319,-0.23,-0.042,0.038,-0.429,-0.497
2000/04/10,-0.407,-0.351,-0.044,-0.081,-0.418,-0.608
2000/04/11,-0.418,-0.386,-0.044,0.052,-0.418,-0.665
2000/04/12,-0.513,-0.46,-0.045,-0.005,-0.449,-0.816
2000/04/13,-0.175,0.079,-0.05,-0.014,-0.251,-0.32
2000/04/14,-0.244,0.094,-0.049,-0.076,-0.283,-0.442
2000/04/15,-0.302,0.001,-0.05,-0.123,-0.354,-0.5
2000/04/16,0.034,-0.221,-0.049,-0.138,-0.362,0.298
2000/04/17,0.19,-0.113,0.039,-0.01,0.029,0.432
2000/04/18,0.076,-0.157,0.029,0.001,0.0,0.208
2000/04/19,-0.003,-0.346,0.03,-0.044,-0.023,0.123
2000/04/20,-0.025,-0.615,0.012,-0.108,-0.067,0.203
2000/04/21,-0.088,-0.713,0.014,-0.083,-0.07,0.092
2000/04/22,-0.129,-0.799,0.011,-0.077,-0.066,0.031
2000/04/23,-0.212,-0.839,0.011,-0.095,-0.089,-0.121
2000/04/24,-0.047,-0.87,0.01,-0.124,-0.059,0.243
2000/04/25,-0.103,-1.05,0.008,-0.131,-0.053,0.186
2000/04/26,-0.052,-1.17,0.008,-0.135,-0.077,0.34
2000/04/27,-0.023,-1.267,0.008,-0.146,-0.047,0.432
2000/04/28,-0.07,-1.31,0.016,-0.131,-0.062,0.342
2000/04/29,-0.066,-1.1,0.025,-0.132,-0.061,0.279
2000/04/30,-0.043,-0.654,0.053,-0.11,-0.052,0.166
2000/05/01,-0.043,-0.56,0.046,-0.125,-0.077,0.148
2000/05/02,-0.245,-0.584,0.026,-0.157,-0.095,-0.257
2000/05/03,-0.249,-0.563,0.016,-0.158,-0.096,-0.27
2000/05/04,-0.125,-0.432,0.016,-0.165,0.032,-0.08
2000/05/05,-0.164,-0.544,0.012,-0.184,0.03,-0.117
2000/05/06,0.181,1.245,-0.007,0.242,0.118,-0.137
2000/05/07,0.138,1.137,-0.008,0.181,0.093,-0.166
2000/05/08,0.104,1.087,-0.008,0.159,0.091,-0.214
2000/05/09,0.072,0.967,-0.016,0.166,0.088,-0.244
2000/05/10,0.121,0.845,-0.016,0.145,0.075,-0.087
2000/05/11,0.098,0.765,-0.016,0.135,0.062,-0.104
2000/05/12,0.075,0.684,-0.016,0.155,0.058,-0.13
2000/05/13,0.06,0.626,-0.015,0.155,0.056,-0.145
2000/05/14,-0.68,0.663,-0.014,0.139,0.055,-1.733
2000/05/15,-0.731,0.47,-0.013,0.143,0.06,-1.782
2000/05/16,-0.745,0.323,-0.014,0.154,0.059,-1.765
2000/05/17,-0.025,0.473,-0.014,0.105,0.051,-0.257
2000/05/18,-0.054,0.392,-0.015,0.092,0.065,-0.29
2000/05/19,-0.102,0.185,-0.015,0.092,0.05,-0.322
2000/05/20,-0.165,-0.071,-0.017,0.093,0.046,-0.37
2000/05/21,-0.2,-0.15,-0.017,0.093,0.047,-0.419
2000/05/22,-0.163,-0.195,-0.018,0.088,0.046,-0.324
2000/05/23,-0.241,-0.531,-0.019,0.032,0.041,-0.357
2000/05/24,-0.277,-0.651,-0.016,0.039,0.041,-0.397
2000/05/25,-0.311,-0.789,-0.016,0.02,0.037,-0.418
2000/05/26,-0.358,-1.041,-0.017,0.038,0.039,-0.441
2000/05/27,-0.405,-1.259,-0.017,-0.001,0.034,-0.454
2000/05/28,-0.437,-1.381,-0.017,-0.026,0.03,-0.472
2000/05/29,-0.447,-1.422,-0.018,-0.038,0.032,-0.477
2000/05/30,-0.478,-1.586,-0.018,-0.034,0.035,-0.491
2000/05/31,-0.502,-1.715,-0.018,-0.04,0.032,-0.497
2000/06/01,-0.486,-1.856,-0.018,-0.057,0.028,-0.409
2000/06/02,-0.322,-1.293,-0.018,-0.068,0.025,-0.241
2000/06/03,-0.325,-1.379,-0.018,-0.081,0.045,-0.218
2000/06/04,-0.34,-1.431,-0.018,-0.088,0.036,-0.23
2000/06/05,-0.354,-1.486,-0.019,-0.115,0.035,-0.232
2000/06/06,-0.353,-1.695,-0.009,-0.012,0.034,-0.195
2000/06/07,-0.359,-1.701,-0.009,-0.015,0.034,-0.205
2000/06/08,-0.373,-1.784,-0.009,-0.015,0.034,-0.207
2000/06/09,-0.155,-1.088,-0.007,0.002,0.034,0.021
2000/06/10,-0.163,-1.092,-0.007,-0.029,0.033,0.017
2000/06/11,-0.172,-1.166,-0.007,-0.03,0.031,0.023
2000/06/12,-0.18,-1.199,-0.007,-0.037,0.031,0.019
2000/06/13,-0.192,-1.221,-0.007,-0.064,0.03,0.01
2000/06/14,-0.208,-1.301,-0.007,-0.082,0.027,0.009
2000/06/15,-0.218,-1.351,-0.007,-0.091,0.026,0.006
2000/06/16,-0.222,-1.356,-0.007,-0.096,0.027,0.002
2000/06/17,-0.229,-1.366,-0.007,-0.096,0.027,-0.01
2000/06/18,-0.246,-1.473,-0.009,-0.097,0.031,-0.011
2000/06/19,-0.254,-1.503,-0.009,-0.103,0.028,-0.016
2000/06/20,-0.26,-1.531,-0.009,-0.108,0.028,-0.017
2000/06/21,-0.173,-1.169,0.001,0.029,0.027,0.001
2000/06/22,-0.174,-1.176,0.001,0.025,0.028,0.001
2000/06/23,-0.18,-1.191,0.0,0.011,0.023,-0.001
2000/06/24,-0.077,-0.505,0.0,-0.002,0.022,-0.002
2000/06/25,-0.078,-0.509,0.0,-0.006,0.019,-0.002
2000/06/26,-0.099,-0.62,0.0,-0.019,0.008,-0.003
2000/06/27,-0.098,-0.616,0.0,-0.014,0.008,-0.003
2000/06/28,-0.1,-0.632,0.0,-0.012,0.012,-0.004
2000/06/29,-0.104,-0.645,0.0,-0.024,0.01,-0.004
2000/06/30,-0.107,-0.659,0.0,-0.026,0.01,-0.004
2000/07/01,-0.117,-0.721,0.0,-0.027,0.01,-0.004
2000/07/02,-0.125,-0.756,0.0,-0.04,0.006,-0.004
2000/07/03,-0.146,-0.755,0.0,-0.174,0.006,-0.004
2000/07/04,-0.152,-0.776,0.0,-0.188,0.005,-0.004
2000/07/05,-0.179,-0.801,0.0,-0.302,-0.042,-0.004
2000/07/06,-0.179,-0.8,0.0,-0.303,-0.042,-0.004
2000/07/07,-0.187,-0.849,0.0,-0.302,-0.043,-0.004
2000/07/08,-0.187,-0.849,0.0,-0.3,-0.043,-0.004
2000/07/09,-0.169,-0.88,0.0,-0.194,0.003,-0.004
2000/07/10,-0.17,-0.886,0.0,-0.192,0.002,-0.004
2000/07/11,-0.17,-0.889,0.0,-0.194,0.002,-0.004
2000/07/12,-0.173,-0.905,0.0,-0.195,0.002,-0.004
2000/07/13,-0.173,-0.902,0.0,-0.197,0.002,-0.005
2000/07/14,-0.077,-0.281,-0.01,-0.192,0.002,-0.005
2000/07/15,-0.076,-0.275,-0.01,-0.189,0.001,-0.005
2000/07/16,-0.075,-0.272,-0.01,-0.188,0.001,-0.005
2000/07/17,-0.075,-0.271,-0.01,-0.19,0.001,-0.005
2000/07/18,-0.073,-0.258,-0.01,-0.188,0.001,-0.005
2000/07/19,-0.075,-0.27,-0.01,-0.188,0.001,-0.005
2000/07/20,-0.081,-0.305,-0.01,-0.191,0.001,-0.005
2000/07/21,-0.107,-0.318,-0.01,-0.34,0.001,-0.005
2000/07/22,-0.109,-0.327,-0.01,-0.341,0.001,-0.005
2000/07/23,-0.109,-0.327,-0.01,-0.345,0.001,-0.005
2000/07/24,-0.111,-0.335,-0.01,-0.352,0.0,-0.005
2000/07/25,-0.111,-0.335,-0.01,-0.35,0.0,-0.005
2000/07/26,-0.118,-0.377,-0.01,-0.35,0.0,-0.005
2000/07/27,-0.058,-0.374,0.0,0.012,0.0,-0.003
2000/07/28,-0.063,-0.412,0.0,0.012,0.0,-0.003
2000/07/29,-0.064,-0.418,0.0,0.012,0.0,-0.003
2000/07/30,-0.065,-0.424,0.0,0.012,0.0,-0.003
2000/07/31,-0.065,-0.419,0.0,0.012,0.0,-0.003
2000/08/01,-0.072,-0.415,0.0,-0.038,0.0,-0.003
2000/08/02,-0.048,-0.261,0.0,-0.041,0.0,-0.003
2000/08/03,-0.005,0.023,0.0,-0.041,0.0,-0.003
2000/08/04,-0.005,0.019,0.0,-0.04,0.0,-0.003
2000/08/05,-0.005,0.018,0.0,-0.038,0.0,-0.003
2000/08/06,-0.005,0.016,0.0,-0.037,0.0,-0.003
2000/08/07,-0.005,0.016,0.0,-0.037,0.0,-0.003
2000/08/08,-0.005,0.015,0.0,-0.037,0.0,-0.003
2000/08/09,-0.005,0.014,0.0,-0.036,0.0,-0.004
2000/08/10,-0.006,0.013,0.0,-0.038,0.0,-0.004
2000/08/11,-0.006,0.01,0.0,-0.038,0.0,-0.003
2000/08/12,-0.009,-0.009,0.0,-0.037,0.0,-0.003
2000/08/13,-0.009,-0.007,0.0,-0.037,0.0,-0.003
2000/08/14,-0.008,-0.006,0.0,-0.035,0.0,-0.003
2000/08/15,-0.009,-0.009,0.0,-0.037,0.0,-0.003
2000/08/16,-0.008,-0.01,0.0,-0.033,0.0,-0.003
2000/08/17,-0.009,-0.009,0.0,-0.035,0.0,-0.003
2000/08/18,-0.009,-0.01,0.0,-0.034,0.0,-0.003
2000/08/19,-0.009,-0.01,0.0,-0.035,0.0,-0.003
2000/08/20,-0.009,-0.01,0.0,-0.036,0.0,-0.003
2000/08/21,-0.009,-0.01,0.0,-0.036,0.0,-0.003
2000/08/22,-0.009,-0.009,0.0,-0.036,0.0,-0.003
2000/08/23,-0.008,-0.009,0.0,-0.035,0.0,-0.003
2000/08/24,-0.009,-0.009,0.0,-0.039,0.0,-0.003
2000/08/25,-0.009,-0.009,0.0,-0.039,0.0,-0.003
2000/08/26,-0.009,-0.008,0.0,-0.039,0.0,-0.003
2000/08/27,-0.007,-0.008,0.0,-0.028,0.0,-0.003
2000/08/28,-0.009,-0.008,0.0,-0.037,0.0,-0.003
2000/08/29,-0.008,-0.008,0.0,-0.034,0.0,-0.003
2000/08/30,-0.008,-0.008,0.0,-0.034,0.0,-0.003
2000/08/31,-0.012,-0.034,0.0,-0.032,0.0,-0.003
2000/09/01,-0.011,-0.033,0.0,-0.026,0.0,-0.003
2000/09/02,-0.014,-0.057,0.0,-0.022,0.0,-0.003
2000/09/03,-0.014,-0.055,0.0,-0.025,0.0,-0.003
2000/09/04,-0.014,-0.054,0.0,-0.027,0.0,-0.003
2000/09/05,-0.014,-0.053,0.0,-0.026,0.0,-0.003
2000/09/06,-0.024,-0.052,0.0,-0.094,0.0,-0.002
2000/09/07,-0.044,-0.184,0.0,-0.093,0.0,-0.002
2000/09/08,-0.044,-0.179,0.0,-0.091,0.0,-0.002
2000/09/09,-0.043,-0.174,0.0,-0.09,0.0,-0.002
2000/09/10,-0.042,-0.17,0.0,-0.089,0.0,-0.003
2000/09/11,-0.041,-0.165,0.0,-0.088,0.0,-0.003
2000/09/12,-0.049,-0.16,0.0,-0.145,0.0,-0.003
2000/09/13,-0.039,-0.132,0.0,-0.108,0.0,-0.003
2000/09/14,-0.039,-0.139,0.0,-0.103,0.0,-0.002
2000/09/15,-0.038,-0.135,0.0,-0.1,0.0,-0.002
2000/09/16,-0.036,-0.129,0.0,-0.095,0.0,-0.002
2000/09/17,-0.034,-0.125,0.0,-0.084,0.0,-0.003
2000/09/18,-0.033,-0.122,0.0,-0.082,0.0,-0.003
2000/09/19,-0.043,-0.114,0.0,-0.146,0.0,-0.004
2000/09/20,-0.04,-0.107,0.0,-0.136,0.001,-0.004
2000/09/21,-0.031,-0.061,0.0,-0.139,0.001,0.002
2000/09/22,-0.035,-0.066,0.0,-0.155,0.0,0.001
2000/09/23,-0.05,-0.063,0.0,-0.254,0.0,0.001
2000/09/24,-0.048,-0.056,0.0,-0.238,0.0,-0.002
2000/09/25,-0.035,-0.034,0.0,-0.18,0.0,-0.002
2000/09/26,-0.017,-0.041,0.0,-0.063,0.0,-0.001
2000/09/27,-0.014,-0.035,0.0,-0.054,0.002,-0.001
2000/09/28,-0.012,-0.039,0.002,-0.041,0.002,-0.0
2000/09/29,-0.009,-0.031,0.002,-0.036,0.002,0.003
2000/09/30,-0.004,-0.01,0.002,-0.032,0.002,0.004
2000/10/01,-0.003,-0.011,0.0,-0.033,0.002,0.008
2000/10/02,-0.003,-0.009,0.0,-0.033,0.002,0.006
2000/10/03,-0.001,0.006,0.0,-0.03,0.002,0.006
2000/10/04,0.005,0.06,0.0,-0.037,0.002,0.002
2000/10/05,0.011,0.09,0.0,-0.036,0.002,0.004
2000/10/06,0.017,0.097,0.0,-0.014,0.002,0.008
2000/10/07,0.027,0.136,0.0,-0.013,0.003,0.016
2000/10/08,0.025,0.13,-0.005,-0.034,0.007,0.021
2000/10/09,0.028,0.14,-0.005,-0.026,0.006,0.022
2000/10/10,0.076,0.154,-0.004,0.001,0.007,0.11
2000/10/11,0.089,0.182,-0.003,0.0,0.007,0.129
2000/10/12,0.08,0.183,-0.004,-0.008,0.011,0.11
2000/10/13,0.08,0.21,-0.004,0.054,0.023,0.078
2000/10/14,0.057,0.198,-0.004,0.024,0.014,0.046
2000/10/15,0.069,0.208,-0.004,0.05,0.014,0.059
2000/10/16,0.086,0.181,-0.004,0.086,0.018,0.09
2000/10/17,0.089,0.212,-0.003,0.068,0.024,0.091
2000/10/18,0.061,0.219,-0.012,-0.023,-0.053,0.083
2000/10/19,0.058,0.248,-0.01,-0.028,-0.031,0.061
2000/10/20,0.064,0.224,-0.01,-0.023,0.032,0.064
2000/10/21,0.067,0.24,-0.01,0.005,0.032,0.055
2000/10/22,0.087,0.239,-0.003,0.028,0.024,0.091
2000/10/23,0.086,0.245,-0.003,0.039,0.028,0.083
2000/10/24,0.087,0.217,0.008,0.053,0.027,0.088
2000/10/25,0.074,0.2,0.001,0.035,0.027,0.073
2000/10/26,0.077,0.164,0.001,0.017,0.029,0.096
2000/10/27,0.126,0.162,0.0,0.174,0.029,0.149
2000/10/28,0.139,0.151,0.012,0.167,0.032,0.18
2000/10/29,0.137,0.144,-0.0,0.192,0.027,0.172
2000/10/30,0.134,0.11,0.003,0.151,0.037,0.187
2000/10/31,0.056,-0.032,0.002,0.09,0.044,0.088
2000/11/01,0.048,-0.029,0.003,0.003,0.041,0.1
2000/11/02,0.104,-0.018,0.003,0.004,0.031,0.218
2000/11/03,0.076,-0.008,0.001,-0.009,0.032,0.16
2000/11/04,0.075,0.014,0.002,-0.015,0.035,0.151
2000/11/05,0.075,0.032,0.001,-0.068,0.044,0.161
2000/11/06,0.067,0.047,-0.002,-0.061,0.041,0.138
2000/11/07,0.077,0.054,0.0,-0.047,0.033,0.155
2000/11/08,0.087,0.059,0.002,-0.045,0.039,0.17
2000/11/09,0.093,0.072,0.003,-0.043,0.043,0.178
2000/11/10,0.131,0.072,0.013,-0.003,0.056,0.24
2000/11/11,0.168,0.071,0.009,0.073,0.061,0.292
2000/11/12,0.169,0.071,0.004,0.09,0.064,0.289
2000/11/13,0.109,0.072,0.003,0.079,0.056,0.167
2000/11/14,0.108,0.064,0.001,0.084,0.037,0.172
2000/11/15,0.112,0.062,0.007,0.08,0.045,0.179
2000/11/16,0.133,0.052,0.019,0.116,0.06,0.207
2000/11/17,0.173,0.051,0.014,0.124,0.069,0.29
2000/11/18,0.165,0.045,0.009,0.089,0.069,0.287
2000/11/19,0.156,0.043,0.005,0.059,0.063,0.282
2000/11/20,0.164,0.046,0.008,0.068,0.059,0.295
2000/11/21,0.154,0.03,0.014,0.076,0.061,0.275
2000/11/22,0.202,0.041,0.035,0.216,0.115,0.307
2000/11/23,0.225,0.042,0.048,0.286,0.154,0.318
2000/11/24,0.224,0.037,0.042,0.284,0.161,0.32
2000/11/25,0.243,0.038,0.069,0.257,0.203,0.352
2000/11/26,-0.062,0.038,0.137,0.443,0.233,-0.385
2000/11/27,0.061,0.042,0.15,0.397,0.208,-0.104
2000/11/28,0.044,0.038,0.142,0.323,0.212,-0.114
2000/11/29,0.033,0.038,0.169,0.385,0.111,-0.138
2000/11/30,0.024,0.039,0.161,0.317,0.112,-0.132
2000/12/01,0.033,0.038,0.173,0.276,0.076,-0.092
2000/12/02,-0.03,0.038,0.194,0.294,0.166,-0.261
2000/12/03,0.011,0.04,0.188,0.368,0.149,-0.193
2000/12/04,0.033,0.037,0.183,0.317,0.115,-0.117
2000/12/05,0.268,0.044,0.178,0.32,0.047,0.402
2000/12/06,0.258,0.042,0.116,0.337,0.03,0.391
2000/12/07,0.221,0.042,0.123,0.347,0.023,0.308
2000/12/08,0.215,0.04,0.104,0.33,0.019,0.309
2000/12/09,0.24,0.037,0.083,0.335,0.071,0.352
2000/12/10,0.245,0.037,0.094,0.382,0.098,0.337
2000/12/11,0.229,0.04,0.07,0.414,0.116,0.29
2000/12/12,0.222,0.04,0.054,0.429,0.093,0.28
2000/12/13,0.278,0.044,0.072,0.468,0.127,0.371
2000/12/14,0.315,0.044,0.067,0.435,0.174,0.45
2000/12/15,0.336,0.043,0.071,0.448,0.244,0.472
2000/12/16,0.357,0.043,0.16,0.481,0.255,0.485
2000/12/17,0.387,0.04,0.266,0.437,0.272,0.539
2000/12/18,0.396,0.039,0.293,0.454,0.317,0.535
2000/12/19,0.401,0.04,0.257,0.475,0.305,0.549
2000/12/20,0.376,0.041,0.22,0.374,0.23,0.558
2000/12/21,0.202,0.039,0.181,0.308,0.213,0.221
2000/12/22,0.149,0.039,0.149,0.285,0.114,0.148
2000/12/23,0.019,0.037,0.198,0.293,0.002,-0.113
2000/12/24,-0.017,0.032,0.17,0.216,-0.047,-0.143
2000/12/25,-0.035,0.032,0.156,0.166,-0.048,-0.16
2000/12/26,-0.039,0.03,0.144,0.127,-0.017,-0.162
2000/12/27,-0.035,0.036,0.137,0.145,0.004,-0.165
2000/12/28,-0.121,0.024,-0.106,-0.181,-0.047,-0.17
2000/12/29,-0.166,0.009,-0.35,-0.277,-0.132,-0.157
2000/12/30,-0.132,0.008,-0.561,-0.534,0.011,0.008
2000/12/31,-0.13,0.008,-0.542,-0.536,0.011,0.008
2001/01/01,-0.135,0.01,-0.504,-0.704,-0.106,0.078
2001/01/02,-0.036,-0.031,-0.495,-0.557,-0.116,0.255
2001/01/03,0.023,-0.032,-0.163,-0.554,-0.06,0.297
2001/01/04,0.131,-0.04,0.082,-0.042,-0.07,0.309
2001/01/05,0.176,-0.036,0.125,0.063,-0.028,0.348
2001/01/06,0.188,-0.037,0.195,0.083,-0.036,0.356
2001/01/07,0.199,-0.038,0.221,0.102,-0.045,0.371
2001/01/08,0.205,-0.035,0.236,0.093,0.036,0.361
2001/01/09,0.304,-0.01,0.186,0.094,0.049,0.571
2001/01/10,0.297,-0.005,0.163,0.053,0.075,0.567
2001/01/11,0.278,-0.008,0.189,-0.021,0.047,0.554
2001/01/12,0.272,-0.012,0.179,0.028,-0.02,0.547
2001/01/13,0.161,-0.001,0.099,0.069,-0.028,0.308
2001/01/14,0.145,-0.001,0.105,0.116,-0.125,0.283
2001/01/15,0.109,0.017,0.179,0.092,-0.14,0.198
2001/01/16,0.107,0.016,0.162,0.114,-0.172,0.198
2001/01/17,0.168,0.019,0.144,0.322,-0.125,0.248
2001/01/18,0.139,0.018,0.155,0.099,-0.141,0.264
2001/01/19,0.159,0.02,0.217,0.084,-0.088,0.284
2001/01/20,0.16,0.028,0.22,0.083,-0.155,0.302
2001/01/21,0.165,0.039,0.22,0.117,-0.179,0.303
2001/01/22,0.222,0.043,0.173,0.28,-0.125,0.364
2001/01/23,0.239,0.038,0.214,0.34,-0.076,0.359
2001/01/24,0.279,0.038,0.23,0.436,-0.088,0.413
2001/01/25,0.333,0.038,0.32,0.526,-0.005,0.457
2001/01/26,0.4,0.037,0.317,0.665,0.082,0.531
2001/01/27,0.373,0.038,0.242,0.573,0.09,0.517
2001/01/28,0.426,0.034,0.289,0.666,0.164,0.569
2001/01/29,0.411,0.032,0.231,0.625,0.011,0.605
2001/01/30,0.374,0.031,0.294,0.515,-0.215,0.611
2001/01/31,0.319,0.037,0.265,0.518,-0.538,0.582
2001/02/01,0.243,0.027,0.145,0.587,-0.514,0.416
2001/02/02,0.178,-0.019,0.234,-0.256,-0.262,0.497
2001/02/03,0.152,-0.024,0.199,-0.309,-0.251,0.466
2001/02/04,-0.162,-0.025,0.227,-0.304,-0.192,-0.229
2001/02/05,-0.187,-0.024,0.26,-0.494,-0.1,-0.249
2001/02/06,0.077,-0.051,0.41,0.208,0.284,-0.047
2001/02/07,0.037,-0.055,0.369,0.227,0.291,-0.132
2001/02/08,0.06,-0.057,0.42,0.29,0.27,-0.109
2001/02/09,0.082,-0.061,0.375,0.325,0.171,-0.036
2001/02/10,0.32,-0.021,0.327,0.384,0.197,0.442
2001/02/11,0.657,0.034,0.543,1.497,0.443,0.655
2001/02/12,0.684,0.037,0.566,1.605,0.447,0.669
2001/02/13,0.736,0.136,0.626,1.609,0.505,0.72
2001/02/14,0.707,0.141,0.441,1.601,0.458,0.708
2001/02/15,0.741,0.168,0.362,1.679,0.536,0.741
2001/02/16,0.839,0.212,0.359,1.705,0.602,0.91
2001/02/17,0.88,0.231,0.229,1.696,0.574,1.028
2001/02/18,0.853,0.242,0.174,1.66,0.54,0.998
2001/02/19,0.625,0.232,0.109,1.464,0.466,0.613
2001/02/20,0.454,0.231,0.067,1.536,0.407,0.247
2001/02/21,0.31,0.216,0.145,1.458,0.353,-0.029
2001/02/22,0.099,0.184,0.135,0.703,0.344,-0.208
2001/02/23,-0.11,0.136,0.148,-0.25,0.365,-0.32
2001/02/24,-0.377,0.143,0.102,-1.196,0.366,-0.562
2001/02/25,-0.47,0.129,0.19,-1.291,0.256,-0.711
2001/02/26,-0.944,-0.215,-0.297,-2.44,0.105,-1.08
2001/02/27,-1.064,-0.238,-0.677,-2.373,-0.475,-1.122
2001/02/28,-0.895,-0.254,-0.621,-1.871,-0.343,-0.973
2001/03/01,-1.037,-0.272,-0.953,-2.199,-0.697,-0.999
2001/03/02,-1.037,-0.27,-0.926,-2.017,-0.635,-1.084
2001/03/03,-0.953,-0.29,-0.962,-2.076,-0.571,-0.887
2001/03/04,-1.068,-0.301,-1.045,-2.401,-0.63,-0.987
